label,believability,sentence_length_total,clause_count,avg_parse_depth,max_parse_depth,q1_type,q2_type,qc_type,p1_negations,p2_negations,c_negations,total_negations,lexical_overlap,entity_freq_p1,entity_freq_c,semantic_similarity,raw_text
0,0,30,0,4.666666666666667,6,3,3,2,0,1,1,2,0.1,9,2,0.6647565,The group of birds is a subset of the group of creatures with feathers. At least one insect is not a creature with feathers. Not every insect is a bird.
1,0,27,0,4.666666666666667,5,1,2,2,0,1,1,2,0.3333333333333333,4,4,0.8033799,Every shoe is a type of footwear. Nothing that is a sandal is a type of footwear. It is the case that no sandal is a shoe.
1,0,24,0,4.333333333333333,5,3,1,3,0,0,0,0,0.2,7,5,0.6580688,There are some vegetables which are apples. Everything that is an apple is an aquatic mammal. This necessitates that some aquatic mammals are vegetables.
0,0,23,0,4.0,5,1,1,2,0,0,2,2,0.125,6,3,0.7615194,Anything which is an animal is a flightless thing. Every single bird is an animal. There are no birds that are not flightless.
0,1,27,0,4.666666666666667,5,2,2,3,1,1,0,2,0.16666666666666666,9,5,0.7218971,There exist no creatures that are both fish and reptiles. There are no lizards which are fish. It is therefore the case that some lizards are reptiles.
0,1,22,1,4.0,5,2,3,3,1,0,0,1,0.125,6,3,0.69289386,"Nothing that is a bird is also a mammal. It is known that some pets are mammals. Consequently, some pets are birds."
0,0,29,0,5.666666666666667,6,1,1,1,0,0,0,0,0.25,4,6,0.71094406,All of the things that are windows are animals. All of the things that are doors are animals. It can be deduced that there are doors that are windows.
0,0,32,2,4.666666666666667,5,1,1,1,0,0,0,0,0.23076923076923078,8,8,0.74518555,"It is a fact that every single soda is a liquid. Likewise, it is true that all water is liquid. Therefore, it has been asserted that every bit of water is soda."
0,0,20,1,3.6666666666666665,5,1,1,2,0,0,2,2,0.16666666666666666,4,3,0.64474136,"Every single liquid is wet. All solids are also wet. Therefore, nothing that is a solid is not a liquid."
0,0,32,1,4.666666666666667,6,1,1,1,0,0,0,0,0.3,7,6,0.7547434,"It is true that everything that is a sun is a star. It is also true that all stars are celestial bodies. Thus, it is concluded that all celestial bodies are suns."
0,0,20,0,4.0,5,1,3,3,0,0,1,1,0.4,5,2,0.86078656,Anything that is a human is a mammal. There are some apes that are mammals. Some apes are not mammals.
1,1,19,0,4.0,5,1,1,3,0,0,0,0,0.14285714285714285,5,3,0.7694832,Every single fruit contains seeds. Anything that is an apple is a fruit. A number of apples contain seeds.
1,1,38,0,5.666666666666667,7,2,1,2,1,0,1,2,0.125,11,7,0.5841388,None of the things that are shrubs are plants over 20 feet tall. Anything that belongs to the class of trees is a plant over 20 feet tall. Trees and shrubs do not belong to the same group.
1,0,19,1,4.0,5,3,1,3,0,0,0,0,0.5,4,5,0.7893542,"Some of the planets are animals. All animals are living things. As a result, some living things are planets."
0,1,20,0,3.3333333333333335,4,1,1,1,0,0,0,0,0.2222222222222222,5,6,0.5946146,Every single priest is a person. All priests are human. It follows from this that every human is a person.
0,0,22,1,3.6666666666666665,5,2,2,1,1,1,0,2,0.0,5,3,0.59644496,"A car is never an airplane. It is also the case that no boat is an airplane. Consequently, all boats are cars."
0,0,17,0,3.3333333333333335,4,2,2,3,1,1,1,3,0.14285714285714285,6,2,0.6340291,There are no fish which are mammals. No cats are considered fish. Some felines are not mammals.
0,1,38,1,4.0,4,1,3,3,0,0,0,0,0.17647058823529413,10,10,0.7866036,"It is a certainty that every single teacher is a human being. It is also true that a few educated people are human beings. On this basis, it has been stated that a few educated people are teachers."
1,1,35,0,5.666666666666667,7,2,1,3,1,0,1,2,0.07142857142857142,7,8,0.65116984,Nothing that is a robot is an organic being. Every single person who is a human is an organic being. It follows from this that there are a number of humans who are not robots.
0,0,20,0,4.333333333333333,5,1,1,2,0,0,1,1,0.0,3,2,0.684209,Anything that is a human is a mammal. Everything that is an ape is a mammal. No apes are mammals.
1,0,32,0,5.333333333333333,6,1,2,3,0,1,1,2,0.3,5,8,0.65326023,Any object that is a body of water is a gas. Nothing that is an ocean is a gas. There exists at least one body of water which is not an ocean.
1,1,25,3,4.333333333333333,5,2,1,3,1,0,1,2,0.18181818181818182,9,4,0.84024763,"There are no vegetables that can be described as fruits. Carrots are, in every instance, vegetables. Therefore, it is certain that no carrots are fruits."
0,0,20,1,3.6666666666666665,5,1,1,1,0,0,0,0,0.1111111111111111,6,4,0.75356483,"Every person who is a politician is a mortal. All mortals are humans. Consequently, every single human is a politician."
0,0,26,0,5.0,6,2,1,1,1,0,0,1,0.08333333333333333,9,4,0.75039136,There are no trees that are living organisms. Every single item which is a plant is a living organism. This implies that all plants are trees.
0,1,24,0,4.333333333333333,5,1,1,1,0,0,0,0,0.1,5,6,0.61293614,Anything that is an oak is a plant. There are oaks that are trees. It must follow that every single tree is a plant.
1,1,25,0,4.0,5,2,1,3,1,0,0,1,0.1,6,5,0.6687015,There are no trees that are also animals. Every single tree is a plant. It is the case that some plants fail to be animals.
0,0,40,0,5.0,6,1,2,1,0,1,0,1,0.058823529411764705,13,5,0.5964205,The set of stars and the set of celestial bodies that orbit other celestial bodies are mutually exclusive. Nothing that is a planet is a celestial body that orbits another celestial body. The entire group of planets consists of stars.
1,1,31,1,5.666666666666667,6,2,1,3,1,0,1,2,0.375,6,5,0.86123234,"Anything that is a fruit is not a baked good. All of the things that are apples are fruits. Thus, some of the things that are apples are not baked goods."
1,1,25,0,4.333333333333333,5,1,1,3,0,0,0,0,0.2,6,6,0.78629595,Each and every kitchen is a room. Each and every kitchen is a place for cooking. This implies that some places for cooking are rooms.
1,0,21,0,3.6666666666666665,4,1,2,2,0,1,1,2,0.375,6,5,0.7653805,All fish are birds. It is true that no bird is aquatic. It follows that no aquatic thing is a fish.
0,1,23,0,4.333333333333333,5,1,3,2,0,0,2,2,0.375,6,5,0.83653605,Anything that is a dog has fur. There are some poodles that are dogs. There are no poodles that do not have fur.
1,0,26,0,4.333333333333333,6,2,1,2,1,0,1,2,0.2222222222222222,9,2,0.67676187,The group of humans and the group of people have nothing in common. All of the things that are men are people. Men are not humans.
1,1,25,0,4.666666666666667,6,1,2,2,0,1,1,2,0.2222222222222222,6,5,0.8710011,All of the things that are robins are birds. There are no birds whatsoever that are fish. It logically follows that no fish are robins.
0,1,31,2,4.333333333333333,5,1,1,1,0,0,0,0,0.14285714285714285,9,7,0.75993335,"It is a fact that every single dog is a mammal. Likewise, it is true that all poodles are mammals. Therefore, it has been asserted that every poodle is a dog."
1,0,31,1,4.666666666666667,5,2,1,3,1,0,1,2,0.07142857142857142,8,7,0.66285735,"A creature that is a dog is never a mammal. Among the creatures that are dogs, a group are retrievers. One can infer from this that some retrievers are not mammals."
0,1,19,2,4.0,4,1,3,3,0,0,0,0,0.25,5,5,0.4731427,"There are people who are students. A few children are students. It follows, then, that some children are people."
0,0,15,1,3.0,3,2,3,1,1,1,0,2,0.16666666666666666,4,3,0.8166726,"No car is a boat. Some vehicles are not cars. Therefore, all vehicles are boats."
0,1,22,1,4.0,5,2,2,3,1,1,0,2,0.125,6,3,0.70932907,"There are no cars that are boats. There is not a single ferry that is a car. Consequently, some ferries are boats."
1,1,19,1,3.6666666666666665,5,1,1,1,0,0,0,0,0.0,4,3,0.8747144,"Every single vegetable is a plant. Anything that is a carrot is a vegetable. Therefore, all carrots are plants."
1,1,20,1,4.0,5,3,1,3,0,0,0,0,0.25,6,4,0.8033537,"There exist some apples that are fruits. Anything that is an apple is edible. Thus, some edible things are fruits."
1,1,28,0,4.333333333333333,5,1,3,3,0,0,0,0,0.15384615384615385,9,6,0.81613374,Every single creature that is a dog is also a mammal. There are some jack russels which are dogs. It necessarily follows that some jack russels are mammals.
0,1,23,0,3.6666666666666665,4,1,2,3,0,1,0,1,0.1,7,4,0.67146003,Every single dog is an animal. There are no zebras which are canines. It is the case that some zebra is an animal.
1,1,22,0,3.6666666666666665,4,2,1,3,1,0,1,2,0.1111111111111111,6,4,0.7574379,There are no eagles that are mammals. Every single eagle is a bird. It is implied that some birds are not mammals.
0,0,16,1,3.0,3,1,1,1,0,0,0,0,0.0,4,4,0.67575127,"Every insect is an animal. All reptiles are animals. Consequently, every single reptile is an ant."
0,0,21,0,4.0,5,1,1,1,0,0,0,0,0.0,4,4,0.80921024,Anything that is a liquid is a fluid. Every single gas is a fluid. This means that all gases are liquids.
0,1,24,0,4.666666666666667,5,1,2,3,0,1,0,1,0.1,7,4,0.7161352,Every human is a being that has eyes. It is the case that no dog is a human. At least some dogs have eyes.
1,0,22,0,4.666666666666667,5,2,1,3,1,0,1,2,0.125,6,3,0.8631301,Dogs are in no way mammals. Anything that is a dog is a canine. There are some canines that are not mammals.
0,0,22,0,4.333333333333333,5,1,3,3,0,1,0,1,0.1111111111111111,6,4,0.73764616,All machines are humans. There are at least a few students who are not humans. At least one student is a machine.
0,0,15,0,3.0,3,1,1,1,0,0,0,0,0.2,4,2,0.8459383,Every single fish is a creature. Every bird is a creature. All birds are fish.
0,1,23,2,4.333333333333333,5,2,2,3,1,1,0,2,0.1,6,5,0.7033367,"There are no birds which are insects. There is no fly that is a bird. It follows, then, that some flies are insects."
1,1,27,0,4.666666666666667,6,2,1,3,1,0,1,2,0.07142857142857142,10,5,0.7271157,No item that can be described as a cat is a dog. There exist pets that are dogs. We must conclude that some pets are not cats.
0,1,28,0,4.666666666666667,5,2,2,1,1,1,0,2,0.08333333333333333,7,6,0.54289335,There exists no dog that is also a plant. There are no humans who are plants. The group of humans and the group of dogs are mutually exclusive.
0,1,29,0,4.666666666666667,6,1,1,3,0,0,0,0,0.07142857142857142,12,3,0.547199,There is a person who is both a politician and a lawyer. The group of senators includes people who are lawyers. The consequence is that some senators are politicians.
1,0,23,0,4.666666666666667,5,1,1,3,0,0,0,0,0.42857142857142855,5,5,0.8532263,Anything that is a flower is made of metal. Every single rose is a flower. At least one rose is made of metal.
0,0,27,1,4.666666666666667,6,1,3,3,0,0,1,1,0.1,8,3,0.7430365,"Every single thing that is a truck is a vehicle. It is the case that a number of pickups are vehicles. Consequently, some pickups are not trucks."
1,1,28,0,5.333333333333333,6,2,1,1,1,0,0,1,0.23076923076923078,10,6,0.65057963,There are no animals that are both fish and warm-blooded. The entire group of mammals consists of animals that are warm-blooded. Fish and mammals are mutually exclusive categories.
0,0,22,0,3.3333333333333335,4,1,2,2,0,1,1,2,0.2222222222222222,8,3,0.775748,Every single reptile is a living thing. The set of animals contains no living things. Not a single reptile is an animal.
0,0,29,1,4.666666666666667,5,1,1,1,0,0,0,0,0.2727272727272727,7,7,0.70713574,"Anything that is a fish can fly. It is also the case that every single bird can fly. From this, it can be concluded that all fish are birds."
0,1,27,0,4.666666666666667,5,3,2,2,0,1,1,2,0.42857142857142855,5,5,0.7693285,There are some sweet foods that are cakes. There are no cakes that are salty foods. It is the case that no salty foods are sweet foods.
0,0,31,1,4.666666666666667,5,2,3,3,1,0,0,1,0.16666666666666666,8,6,0.70924246,"Not a single thing that is a machine is an animal. It is known that a portion of cars are machines. Thus, it must be true that some cars are animals."
0,1,24,0,4.0,5,1,1,1,0,0,0,0,0.2857142857142857,4,5,0.7833884,Anything that is a priest is a man. Every single pope is a man. It is necessarily concluded that every pope is a priest.
1,1,29,1,5.333333333333333,6,2,3,3,1,0,1,2,0.3,8,5,0.6971674,"There is no machine that is a chair. A few chairs happen to be things that are made of wood. Therefore, some things made of wood are not machines."
1,0,28,0,4.666666666666667,5,1,2,2,0,1,1,2,0.2857142857142857,5,4,0.8070893,Every single house is a thing that is a building. A shed is never a thing that is a building. It follows that no shed is a house.
0,1,18,0,3.6666666666666665,4,2,3,2,1,0,1,2,0.2857142857142857,5,4,0.79586613,There are no parrots which are mammals. Some birds are parrots. This implies that no birds are mammals.
1,0,22,1,3.6666666666666665,4,2,3,3,0,0,0,0,0.23076923076923078,11,5,0.8832804,"Every single bird has the ability to read novels. There exist some pigeons which are birds. Therefore, some pigeons can read novels."
0,1,34,1,4.666666666666667,5,2,3,3,1,0,0,1,0.2727272727272727,7,7,0.81548095,"Nothing that is a land animal is an aquatic animal. A certain number of hippos are to be found among the land animals. Thus, it can be concluded that some hippos are aquatic animals."
1,0,24,0,4.0,5,2,1,2,1,0,1,2,0.3333333333333333,7,5,0.8039217,There are no vehicles that are made of metal. Every single car is a vehicle. This means that no car is made of metal.
0,1,22,0,3.6666666666666665,4,3,3,3,0,0,0,0,0.375,5,6,0.90661347,Some writers are also poets. It is known that some novelists are writers. It has been said that some novelists are poets.
1,0,30,0,4.666666666666667,5,1,1,1,0,0,0,0,0.25,8,7,0.74192494,Every single organism that is a fish lives in trees. Anything that is a salmon is a type of fish. It is necessarily concluded that all salmon live in trees.
0,1,22,1,4.0,5,1,1,1,0,0,0,0,0.1,7,4,0.9025724,"Any and all humans are mortal. It is a known fact that all humans are primates. Thus, every single primate is mortal."
1,1,26,0,4.333333333333333,5,1,3,3,0,1,1,2,0.1,6,5,0.8700584,Anything that is a sparrow is also a bird. There are some bats which are not birds. This necessarily means that some bats are not sparrows.
